# DESCRIPTION:
# Reference: T.C. Johnson, J.P. Werne, E.T. Brown, A. Abbott, M. Berke, B.A. Steinman, J. Halbur, S. Contreras, S. Grosshuesch, A. Deino, C.A. Scholz, R.P. Lyons, S. Schouten, and J.S. Sinninghe Damste. 2016. A progressively wetter climate in southern East Africa over the past 1.3 million years. Nature, 537(7619), 220-224. doi: 10.1038/nature19065.
# Data from: https://www.ncei.noaa.gov/access/paleo-search/study/21890. Accessed 07 Jan 2023.
# Comment: Years were converted to kyr.
# Comment: Several variables from the original dataset are not included here.

Depth [m],Age [ka BP],Ca [1000 Counts per minute]
41.93,120185.39,7.9502
41.94,120216.68,6.8416
41.95,120247.98,6.34343
41.96,120279.27,5.53603
41.97,120310.57,4.63023
41.98,120341.86,3.93988
41.99,120373.16,3.40673
42,120404.45,2.87698
42.01,120435.75,2.32875
42.02,120467.04,1.91225
42.03,120498.34,1.88988
42.04,120529.64,1.86388
42.05,120560.93,1.8391
42.06,120592.23,1.81898
42.07,120623.52,1.8001
42.08,120654.82,1.78055
42.09,120686.11,1.77428
42.1,120717.41,1.78833
42.11,120748.7,1.79918
42.12,120780,1.7994
42.13,120811.29,1.80283
42.14,120842.59,1.80953
42.15,120873.88,1.78938
42.16,120905.18,1.75058
42.17,120936.47,1.71825
42.18,120967.77,1.56933
42.19,120999.06,1.52155
42.2,121030.36,1.50358
42.21,121061.65,1.50098
42.22,121092.95,1.48555
42.23,121124.25,1.4687
42.24,121155.54,1.46193
42.25,121186.84,1.45063
42.26,121218.13,1.46148
42.27,121249.43,1.47595
42.28,121280.72,1.47295
42.29,121312.02,1.4623
42.3,121343.31,1.4503
42.31,121374.61,1.43573
42.32,121405.9,1.42235
42.33,121437.2,1.41125
42.34,121468.49,1.4005
42.35,121499.79,1.39865
42.36,121531.08,1.395
42.37,121562.38,1.38743
42.38,121593.67,1.37738
42.39,121624.97,1.36733
42.4,121656.26,1.35345
42.41,121687.56,1.34275
42.418,121712.6,1.34418
42.42,121718.85,1.34603
42.428,121743.89,1.34715
42.43,121750.15,1.35023
42.438,121775.19,1.33748
42.448,121806.48,1.32308
42.458,121837.78,1.33075
42.468,121869.07,1.35713
42.478,121900.37,1.3963
42.488,121931.66,1.47153
42.498,121962.96,1.55278
42.508,121994.25,1.65328
42.518,122025.55,1.7771
42.528,122056.84,1.89833
42.538,122088.14,2.01998
42.548,122119.43,2.14218
42.558,122150.73,2.25738
42.568,122182.02,2.34853
42.578,122213.32,2.40808
42.588,122244.62,2.42953
42.598,122275.91,2.4322
42.608,122307.21,2.4304
42.618,122338.5,2.4261
42.628,122369.8,2.42153
42.638,122401.09,2.41275
42.648,122432.39,2.41595
42.658,122463.68,2.40503
42.668,122494.98,2.37688
42.678,122526.27,2.32358
42.688,122557.57,2.24735
42.698,122588.86,2.1633
42.708,122620.16,2.05623
42.718,122651.45,1.92608
42.728,122682.75,1.8001
42.738,122714.04,1.672
42.748,122745.34,1.54978
42.758,122776.63,1.4316
42.768,122807.93,1.3295
42.778,122839.22,1.26243
42.788,122870.52,1.2343
42.798,122901.82,1.21758
42.808,122933.11,1.20958
42.818,122964.41,1.2016
42.828,122995.7,1.19805
42.838,123027,1.20348
42.848,123058.29,1.19205
42.858,123089.59,1.18883
42.868,123120.88,1.1892
42.878,123152.18,1.19265
42.888,123183.47,1.2024
42.898,123214.77,1.20133
42.908,123246.06,1.1982
42.918,123277.36,1.20038
42.928,123308.65,1.19138
42.938,123339.95,1.19513
42.948,123371.24,1.20345
42.958,123402.54,1.25168
42.968,123433.83,1.25188
42.978,123465.13,1.2539
42.988,123496.43,1.27148
42.998,123527.72,1.27815
43.008,123559.02,1.282
43.018,123590.31,1.29083
43.028,123621.61,1.2884
43.055,123706.1,1.2872
43.065,123737.4,1.29328
43.075,123768.69,1.29818
43.085,123799.99,1.29925
43.095,123831.28,1.2968
43.105,123862.58,1.2911
43.115,123893.87,1.29258
43.125,123925.17,1.2997
43.135,123956.47,1.30063
43.145,123987.76,1.45375
43.155,124019.06,1.56645
43.165,124050.35,1.57838
43.175,124081.65,1.53493
43.185,124112.94,1.55043
43.195,124144.24,1.5517
43.205,124175.53,1.53528
43.215,124206.83,1.53685
43.225,124238.12,1.5403
43.235,124269.42,1.53723
43.245,124300.71,1.54065
43.255,124332.01,1.54768
43.265,124363.3,1.5436
43.275,124394.6,1.53993
43.285,124425.89,1.53295
43.295,124457.19,1.537
43.305,124488.48,1.536
43.315,124519.78,1.53583
43.325,124546.85,1.56145
43.335,124567.79,1.5744
43.345,124588.73,1.44475
43.355,124609.67,1.33305
43.365,124630.61,1.31215
43.375,124651.55,1.30173
43.385,124672.49,1.2879
43.395,124693.42,1.2858
43.405,124714.36,1.28875
43.415,124735.3,1.28688
43.425,124756.24,1.2818
43.435,124777.18,1.27743
43.445,124798.12,1.27803
43.455,124819.06,1.2769
43.465,124840,1.29725
43.475,124860.94,1.30008
43.485,124881.87,1.30658
43.495,124902.81,1.30788
43.505,124923.75,1.31893
43.515,124944.69,1.32335
43.525,124965.63,1.30485
43.535,124986.57,1.28758
43.545,125007.51,1.27508
43.555,125028.45,1.274
43.565,125049.39,1.2719
43.575,125070.32,1.28105
43.585,125091.26,1.28623
43.595,125112.2,1.29355
43.605,125133.14,1.2946
43.615,125154.08,1.29245
43.625,125175.02,1.30383
43.635,125195.96,1.308
43.645,125216.9,1.30713
43.655,125237.83,1.30633
43.665,125258.77,1.2897
43.675,125279.71,1.29108
43.685,125300.65,1.28335
43.695,125321.59,1.2761
43.705,125342.53,1.27023
43.715,125363.47,1.26393
43.725,125384.41,1.25423
43.735,125405.35,1.25678
43.745,125426.28,1.24983
43.755,125447.22,1.24695
43.765,125468.16,1.2472
43.775,125489.1,1.25718
43.785,125510.04,1.26805
43.795,125530.98,1.28168
43.805,125551.92,1.27623
43.815,125572.86,1.28188
43.825,125593.8,1.27523
43.835,125614.73,1.282
43.845,125635.67,1.32748
43.855,125656.61,1.36968
43.865,125677.55,1.51838
43.875,125698.49,1.52813
43.885,125719.43,1.54395
43.895,125740.37,1.56675
43.905,125761.31,1.57123
43.915,125782.24,1.5714
43.925,125803.18,1.58008
43.935,125824.12,1.5923
43.945,125845.06,1.60385
43.955,125866,1.614
43.965,125886.94,1.62445
43.975,125907.88,1.6219
43.985,125928.82,1.6236
43.995,125949.76,1.61388
44.005,125970.69,1.63
44.015,125991.63,1.70998
44.025,126012.57,1.74705
44.035,126033.51,1.7612
44.045,126054.45,1.75368
44.055,126075.39,1.7623
44.065,126096.33,1.63105
44.075,126117.27,1.6456
44.085,126138.2,1.6558
44.095,126159.14,1.67583
44.105,126180.08,1.67988
44.115,126201.02,1.70408
44.125,126221.96,1.71935
44.135,126242.9,1.78885
44.145,126263.84,1.96265
44.155,126284.78,2.30738
44.165,126305.72,2.49675
44.204,126387.38,2.64158
44.214,126408.32,2.6732
44.224,126429.25,2.69868
44.234,126450.19,2.70193
44.244,126471.13,2.64118
44.254,126492.07,2.65283
44.264,126513.01,2.6668
44.274,126533.95,2.65533
44.284,126554.89,2.6364
44.294,126575.83,2.6328
44.304,126596.77,2.603
44.314,126617.7,2.58718
44.324,126638.64,2.54653
44.334,126659.58,2.53608
44.344,126680.52,2.513
44.354,126701.46,2.5227
44.364,126722.4,2.4789
44.96,127970.35,2.31448
44.97,127991.29,1.96335
44.98,128012.23,1.77648
44.99,128033.17,1.62363
45,128054.11,1.58488
45.01,128075.05,1.55673
45.02,128095.99,1.5558
45.03,128116.93,1.55008
45.04,128137.86,1.5584
45.05,128158.8,1.53715
45.06,128179.74,1.54863
45.07,128200.68,1.55265
45.08,128221.62,1.57595
45.09,128242.56,1.6474
45.1,128263.5,1.84028
45.11,128284.44,1.99093
45.12,128305.37,2.37213
45.13,128326.31,2.9079
45.14,128347.25,3.3173
45.15,128368.19,3.9173
45.16,128389.13,4.3754
45.17,128410.07,4.98505
45.18,128431.01,5.53508
45.19,128451.95,6.20373
45.2,128472.89,6.96965
45.21,128493.82,7.5488
45.22,128514.76,7.845
45.23,128535.7,8.405
45.24,128556.64,8.92662
45.25,128577.58,9.47038
45.26,128598.52,10.0977
45.27,128619.46,10.68148
45.28,128640.4,11.42565
45.29,128661.34,12.14548
45.3,128682.27,12.75113
45.31,128703.21,13.04655
45.32,128724.15,13.04298
45.33,128745.09,13.29785
45.34,128766.03,13.45093
45.35,128786.97,13.43935
45.36,128807.91,13.73053
45.37,128828.85,13.6966
45.38,128849.78,13.82055
45.39,128870.72,13.88
45.4,128891.66,13.76063
45.41,128912.6,14.00665
45.42,128933.54,14.25148
45.43,128954.48,14.37063
45.44,128975.42,14.5492
45.45,128996.36,14.75378
45.46,129017.3,14.6251
45.47,129038.23,14.84508
45.48,129059.17,14.71725
45.49,129080.11,14.35923
45.5,129101.05,14.19083
45.51,129121.99,14.58668
45.52,129142.93,15.29735
45.53,129163.87,15.6146
45.54,129184.81,15.66545
45.55,129205.75,15.78715
45.56,129226.68,15.75118
45.57,129247.62,15.7141
45.58,129268.56,15.71993
45.59,129289.5,15.43378
45.6,129310.44,15.4733
45.61,129331.38,15.39213
45.62,129352.32,15.37753
45.63,129373.26,15.23583
45.64,129394.19,15.11365
45.65,129415.13,15.0286
45.66,129436.07,14.9826
45.67,129457.01,14.59888
45.68,129477.95,14.53735
45.69,129498.89,14.75185
45.7,129519.83,14.68378
45.71,129540.77,14.67448
45.72,129561.71,14.13155
45.73,129582.64,13.54263
45.74,129603.58,13.47163
45.75,129624.52,13.2901
45.76,129645.46,13.30775
45.77,129666.4,13.505
45.78,129687.34,13.43783
45.79,129708.28,13.45148
45.8,129729.22,13.3845
45.81,129750.15,13.35255
45.82,129771.09,13.44873
45.83,129792.03,13.55763
45.84,129812.97,13.4996
45.85,129833.91,13.36288
45.86,129854.85,13.47693
45.87,129875.79,13.52778
45.88,129896.73,13.65183
45.89,129917.67,13.87243
45.9,129938.6,14.02138
45.91,129959.54,14.00315
45.92,129980.48,14.31503
45.93,130001.42,14.59013
45.94,130022.36,14.76815
45.95,130043.3,15.00128
45.96,130064.24,15.0526
45.97,130085.18,15.02525
45.98,130106.12,15.17345
45.99,130127.05,15.5197
46,130147.99,15.70445
46.01,130168.93,15.9075
46.02,130189.87,15.9537
46.03,130210.81,16.13448
46.04,130231.75,16.26938
46.05,130252.69,16.51335
46.06,130273.63,16.86425
46.07,130294.56,17.21483
46.08,130315.5,17.13255
46.09,130336.44,17.10458
46.1,130357.38,17.19648
46.11,130378.32,17.26198
46.12,130399.26,17.18423
46.13,130420.2,17.2524
46.14,130441.14,17.29013
46.15,130462.08,17.19748
46.16,130483.01,17.2487
46.17,130503.95,17.10793
46.18,130524.89,16.8193
46.19,130545.83,16.8068
46.2,130566.77,16.70328
46.21,130587.71,16.40143
46.22,130608.65,16.29028
46.23,130629.59,16.19683
46.24,130650.53,16.16313
46.25,130671.46,16.12398
46.26,130692.4,16.00838
46.27,130713.34,15.88678
46.301,130778.25,16.02525
46.311,130799.19,15.97993
46.321,130820.13,16.06013
46.331,130841.07,15.9577
46.341,130862.01,15.9853
46.351,130882.95,15.8825
46.361,130903.89,15.92195
46.371,130924.82,16.00638
46.381,130945.76,16.01423
46.391,130966.7,16.25595
46.401,130987.64,16.577
46.411,131008.58,16.60795
46.421,131029.52,16.7486
46.431,131050.46,16.99453
46.441,131071.4,17.44068
46.451,131092.33,17.6423
46.461,131113.27,17.93238
46.471,131134.21,18.0355
46.481,131155.15,18.03613
46.491,131176.09,18.17655
46.501,131197.03,18.13915
46.511,131217.97,18.20805
46.521,131238.91,17.981
46.531,131259.85,17.90035
46.541,131280.78,17.97098
46.551,131301.72,17.9398
46.561,131322.66,17.8717
46.571,131343.6,17.71308
46.581,131364.54,17.5975
46.591,131385.48,17.46485
46.601,131406.42,17.52848
46.611,131427.36,17.50495
46.621,131448.29,17.43373
46.631,131469.23,17.30233
46.641,131490.17,16.9054
46.651,131511.11,16.61113
46.661,131532.05,16.19255
46.671,131552.99,15.90295
46.681,131573.93,15.69865
46.691,131594.87,15.43208
46.701,131615.81,15.5058
46.711,131636.74,15.19328
46.721,131657.68,14.9927
46.731,131678.62,14.66978
46.741,131699.56,14.42765
46.751,131720.5,14.24255
46.761,131741.44,14.12605
46.771,131762.38,14.11398
46.781,131783.32,13.8142
46.791,131804.26,13.71543
46.801,131825.19,13.49285
46.811,131846.13,13.11015
46.821,131867.07,12.86258
46.831,131888.01,12.75725
46.841,131908.95,12.5888
46.851,131929.89,12.44175
46.861,131950.83,12.48008
46.871,131971.77,12.5071
46.881,131992.7,12.443
46.891,132013.64,12.49745
46.901,132034.58,12.1834
46.911,132055.52,12.27285
46.921,132076.46,12.48278
46.931,132097.4,12.44973
46.941,132118.34,12.22273
46.951,132139.28,12.14565
46.961,132160.22,12.11605
46.971,132181.15,12.02013
46.981,132202.09,12.11255
46.991,132223.03,12.1775
47.001,132243.97,12.13485
47.011,132264.91,12.30005
47.021,132285.85,12.25743
47.031,132306.79,12.17198
48.009,134354.61,12.43635
48.019,134375.54,12.38498
48.029,134396.48,12.08953
48.039,134417.42,12.05473
48.049,134438.36,11.94275
48.059,134459.3,11.74725
48.069,134480.24,11.61778
48.079,134501.18,11.43493
48.089,134522.12,11.3153
48.099,134543.06,11.484
48.109,134563.99,11.5692
48.119,134584.93,11.64823
48.129,134605.87,11.5247
48.139,134626.81,11.4741
48.149,134647.75,11.38193
48.159,134668.69,11.14543
48.169,134689.63,10.9993
48.179,134710.57,10.86745
48.189,134731.51,10.81828
48.199,134752.44,10.671
48.209,134773.38,10.42325
48.219,134794.32,10.3584
48.229,134815.26,10.6287
48.239,134836.2,10.56653
48.249,134857.14,10.5796
48.259,134878.08,10.53605
48.269,134899.02,10.75958
48.279,134919.95,10.84208
48.289,134940.89,10.86808
48.299,134961.83,10.83125
48.309,134982.77,10.77325
48.319,135003.71,10.6974
48.329,135024.65,10.71985
48.339,135045.59,10.68823
48.349,135066.53,10.77763
48.359,135087.47,10.9021
48.369,135108.4,10.9841
48.379,135129.34,10.97943
48.389,135150.28,11.06815
48.399,135171.22,11.2844
48.409,135192.16,11.3016
48.419,135213.1,11.49368
48.429,135234.04,11.4863
48.439,135254.98,11.4112
48.449,135275.91,11.40075
48.459,135296.85,11.40195
48.469,135317.79,11.24728
48.479,135338.73,11.18163
48.489,135359.67,11.1663
48.499,135380.61,11.28693
48.509,135401.55,11.38053
48.519,135422.49,11.40093
48.529,135443.43,11.33753
48.539,135464.36,11.41115
48.549,135485.3,11.36683
48.559,135506.24,11.3061
48.569,135527.18,11.23425
48.579,135548.12,11.28168
48.589,135569.06,11.19423
48.599,135590,11.0939
48.609,135610.94,11.04665
48.619,135631.88,10.99043
48.629,135652.81,10.88383
48.639,135673.75,10.94003
48.649,135694.69,10.8716
48.659,135715.63,10.88133
48.669,135736.57,10.8692
48.679,135757.51,10.81825
48.689,135778.45,10.71348
48.699,135799.39,10.6407
48.709,135820.32,10.54683
48.719,135841.26,10.51003
48.729,135862.2,10.53363
48.739,135883.14,10.41985
48.749,135904.08,10.39878
48.759,135925.02,10.47673
48.769,135945.96,10.5022
48.779,135966.9,10.5582
48.789,135987.84,10.58388
48.799,136008.77,10.6051
48.809,136029.71,10.6699
48.819,136050.65,10.72128
48.829,136071.59,10.84068
48.839,136092.53,10.85688
48.849,136113.47,10.95495
48.859,136134.41,10.96385
48.869,136155.35,11.0525
48.879,136176.28,11.18175
48.889,136197.22,11.2
48.899,136218.16,11.17823
48.909,136239.1,11.24025
48.919,136260.04,11.32475
48.929,136280.98,11.33808
48.939,136301.92,11.50678
48.949,136322.86,11.52928
48.959,136343.8,11.46358
48.969,136364.73,11.4557
48.979,136385.67,11.60558
48.989,136406.61,11.64453
48.999,136427.55,11.5998
49.009,136448.49,11.68845
49.019,136469.43,11.63365
49.029,136490.37,11.55963
49.039,136511.31,11.6548
49.049,136532.25,11.71215
49.059,136553.18,11.7024
49.069,136574.12,11.69933
49.079,136595.06,11.6426
49.089,136616,11.46363
49.099,136636.94,11.3638
49.109,136657.88,11.36373
49.119,136678.82,11.32423
49.129,136699.76,11.4369
49.139,136720.69,11.39515
49.149,136741.63,11.3633
49.159,136762.57,11.36668
49.169,136783.51,11.39048
49.179,136804.45,11.15738
49.189,136825.39,11.16335
49.199,136846.33,11.13083
49.209,136867.27,10.98775
49.219,136888.21,10.90668
49.229,136909.14,10.86103
49.239,136930.08,10.71965
49.249,136951.02,10.6813
49.259,136971.96,10.73383
49.269,136992.9,10.70135
49.279,137013.84,10.66018
49.289,137034.78,10.83813
49.299,137055.72,11.00703
49.309,137076.66,11.01163
49.319,137097.59,11.01508
49.329,137118.53,10.8399
49.339,137139.47,10.59103
49.349,137160.41,10.64885
49.359,137181.35,10.51598
49.369,137202.29,10.46263
49.379,137223.23,10.4833
49.389,137244.17,10.43205
49.399,137265.1,10.54705
49.409,137286.04,10.56075
49.419,137306.98,10.6614
49.428,137325.83,10.67865
49.454,137380.27,10.68948
49.464,137401.21,10.66213
49.474,137420.44,10.6242
49.484,137438.37,10.58113
49.494,137456.3,10.52188
49.504,137474.24,10.43843
49.514,137492.17,10.1978
49.524,137510.1,10.11848
49.534,137528.03,10.06403
49.544,137545.97,10.07995
49.554,137563.9,10.27353
49.564,137581.83,10.19463
49.574,137599.77,10.29043
49.584,137617.7,10.2664
49.594,137635.63,10.20125
49.604,137653.57,10.19123
49.614,137671.5,10.10313
49.624,137689.43,10.10093
49.634,137707.36,10.01673
49.644,137725.3,10.08848
49.654,137743.23,10.059
49.664,137761.16,10.0079
49.674,137779.1,9.96863
49.684,137797.03,9.98045
49.694,137814.96,10.0609
49.704,137832.89,10.18908
49.714,137850.83,10.66315
49.724,137868.76,10.74673
49.734,137886.69,10.70248
49.744,137904.63,10.7675
49.754,137922.56,10.80695
49.764,137940.49,10.82265
49.774,137958.43,10.7925
49.784,137976.36,10.91048
49.794,137994.29,11.04115
49.804,138012.22,11.11075
49.814,138030.16,11.09178
49.824,138048.09,11.17968
49.834,138066.02,11.12695
49.844,138083.96,11.0226
49.854,138101.89,11.02858
49.864,138119.82,11.11628
49.874,138137.75,11.28383
49.884,138155.69,11.309
49.894,138173.62,11.37713
49.904,138191.55,11.29513
49.914,138209.49,11.0103
49.924,138227.42,10.95953
49.934,138245.35,11.0534
49.944,138263.29,10.94685
49.954,138281.22,10.97988
49.964,138299.15,11.2719
49.974,138317.08,11.50093
49.984,138335.02,11.38745
49.994,138352.95,11.37763
50.004,138370.88,11.45015
50.014,138388.82,11.48703
50.024,138406.75,11.27515
50.034,138424.68,11.37303
50.044,138442.61,11.3993
50.054,138460.55,11.35415
50.064,138478.48,11.30195
50.074,138496.41,11.12085
50.084,138514.35,11.23813
50.094,138532.28,11.26513
50.104,138550.21,11.19615
50.114,138568.15,10.88268
50.124,138586.08,10.7918
50.134,138604.01,10.73318
50.144,138621.94,10.91325
50.154,138639.88,10.94093
50.164,138657.81,10.74715
50.174,138675.74,10.65903
50.184,138693.68,10.68085
50.194,138711.61,10.624
50.204,138729.54,10.51528
50.214,138747.47,10.58558
50.224,138765.41,10.6441
50.234,138783.34,10.6979
50.244,138801.27,10.76443
50.254,138819.21,10.90035
50.264,138837.14,10.91238
50.274,138855.07,11.06078
50.284,138873,10.98313
50.294,138890.94,10.95138
50.304,138908.87,11.134
50.314,138926.8,11.3493
50.324,138944.74,11.36118
50.334,138962.67,11.3798
50.344,138980.6,11.31328
50.354,138998.54,11.26173
50.364,139016.47,11.39148
50.374,139034.4,11.64113
50.384,139052.33,11.80203
50.394,139070.27,11.864
50.404,139088.2,11.95938
50.414,139106.13,12.2647
50.424,139124.07,12.41058
50.434,139142,12.25043
50.444,139159.93,12.61465
50.454,139177.86,12.85445
50.464,139195.8,12.86053
50.474,139213.73,12.76945
50.484,139231.66,12.67145
50.494,139249.6,12.98143
50.504,139267.53,13.35998
50.514,139285.46,13.48028
50.524,139303.4,13.5988
50.534,139321.33,13.84883
50.544,139339.26,14.24665
50.554,139357.19,14.60448
50.564,139375.13,14.55553
50.574,139393.06,14.26785
50.584,139410.99,14.07943
50.594,139428.93,14.51235
50.604,139446.86,14.65738
50.614,139464.79,14.4842
50.624,139482.72,14.61513
50.634,139500.66,14.83978
50.644,139518.59,14.56178
50.654,139536.52,14.5078
50.664,139554.46,14.40885
50.674,139572.39,14.4586
50.684,139590.32,14.4344
50.694,139608.26,14.12058
50.704,139626.19,13.38395
50.714,139644.12,13.2915
50.724,139662.05,13.1799
50.734,139679.99,12.98268
50.744,139697.92,12.47215
50.754,139715.85,11.967
50.764,139733.79,11.85483
50.774,139751.72,11.78358
50.784,139769.65,11.89745
50.794,139787.58,11.4553
50.804,139805.52,11.17528
50.96,140085.27,10.89873
50.97,140103.2,10.6231
50.98,140121.14,10.5716
50.99,140139.07,10.43693
51,140157,10.16073
51.01,140174.94,10.29555
51.02,140192.87,10.23273
51.03,140210.8,10.33213
51.04,140228.73,10.28295
51.05,140246.67,10.42853
51.06,140264.6,10.456
51.07,140282.53,10.59255
51.08,140300.47,10.6204
51.09,140318.4,10.7711
51.1,140336.33,10.86668
51.11,140354.27,10.91528
51.12,140372.2,10.95535
51.13,140390.13,10.95513
51.14,140408.06,10.76845
51.15,140426,10.7872
51.16,140443.93,10.8022
51.17,140461.86,10.82308
51.18,140479.8,10.76565
51.19,140497.73,10.74798
51.2,140515.66,10.73975
51.21,140533.59,10.61335
51.22,140551.53,10.61235
51.23,140569.46,10.49235
51.24,140587.39,10.34143
51.25,140605.33,10.33813
51.26,140623.26,10.20205
51.27,140641.19,9.90335
51.28,140659.13,9.60395
51.29,140677.06,9.44535
51.3,140694.99,9.35925
51.31,140712.92,9.16143
51.32,140730.86,9.07635
51.33,140748.79,8.92425
51.34,140766.72,8.93993
51.35,140784.66,8.8074
51.36,140802.59,8.75963
51.37,140820.52,8.79
51.38,140838.45,8.85703
51.39,140856.39,8.73302
51.4,140874.32,8.72935
51.41,140892.25,8.72185
51.42,140910.19,8.71087
51.43,140928.12,8.7263
51.44,140946.05,8.79102
51.45,140963.99,8.75815
51.46,140981.92,9.01795
51.47,140999.85,9.23833
51.48,141017.78,9.40088
