# DESCRIPTION:
# Reference: WAIS Divide Project Members (2015): Precise interpolar phasing of abrupt climate change during the last ice age. Nature, 520, 661–665, hhttps://doi.org/10.1038/nature14401.
# Data from: https://www.nature.com/articles/nature14401#Sec14. Accessed 07 Jan 2023.
# Comment: Several variables from the original dataset are not included here.
# Comment: Depth and Age are averages of their 'Top' and 'Bottom' values.

Depth (average) [m],WD2014 Age (average) [ka BP],ss Na [ng/b]
2714.05,26.96362,76.447
2714.15,26.96636,56.186
2714.25,26.96903,38.839
2714.35,26.97169,76.958
2714.45,26.97425,56.994
2714.55,26.97723,61.29
2714.65,26.98049,67.621
2714.75,26.98342,88.135
2714.85,26.98649,47.966
2714.95,26.98959,39.656
2715.05,26.99231,34.305
2715.15,26.99516,61.572
2715.25,26.99836,51.124
2715.35,27.00149,55.006
2715.45,27.00453,35.106
2715.55,27.00738,52.477
2715.65,27.01019,58.306
2715.75,27.01309,47.827
2715.85,27.01598,58.988
2715.95,27.01932,49.698
2716.05,27.02235,35.926
2716.15,27.02497,56.421
2716.25,27.02784,71.355
2716.35,27.03083,58.802
2716.45,27.03355,46.866
2716.55,27.03643,50.379
2716.65,27.03983,71.97
2716.75,27.04336,74.337
2716.85,27.04675,42.963
2716.95,27.04983,50.804
2717.05,27.05296,57.42
2717.15,27.05613,41.645
2717.25,27.05918,37.997
2717.35,27.06257,44.107
2717.45,27.06599,94.565
2717.55,27.06922,46.89
2717.65,27.07259,45.67
2717.75,27.07596,67.647
2717.85,27.07924,58.025
2717.95,27.0828,43.08
2718.05,27.08641,41.418
2718.15,27.08977,32.7
2718.25,27.09292,64.949
2718.35,27.09599,46.153
2718.45,27.09907,48.085
2718.55,27.10199,57.174
2718.65,27.10524,62.284
2718.75,27.1083,72.856
2718.85,27.11093,39.817
2718.95,27.11386,65.633
2719.05,27.11663,47.9
2719.15,27.1194,49.201
2719.25,27.12239,56.24
2719.35,27.12521,45.392
2719.45,27.12781,38.383
2719.55,27.13059,46.414
2719.65,27.1338,45.411
2719.75,27.13695,42.864
2719.85,27.14015,55.689
2719.95,27.14299,51.014
2720.05,27.14576,46.183
2720.15,27.14864,36.462
2720.25,27.15132,69.662
2720.35,27.15439,129.548
2720.45,27.15707,46.204
2720.55,27.15946,37.372
2720.65,27.16218,47.893
2720.75,27.16526,48.414
2720.85,27.1685,74.449
2720.95,27.1715,51.754
2721.05,27.17432,68.443
2721.15,27.17695,63.647
2721.25,27.17946,64.502
2721.35,27.18205,44.612
2721.45,27.18465,48.741
2721.55,27.18734,57.426
2721.65,27.19003,77.812
2721.75,27.19271,84.694
2721.85,27.19593,54.438
2721.95,27.19927,51.309
2722.05,27.20279,54.283
2722.15,27.20626,52.356
2722.25,27.20945,55.77
2722.35,27.21255,48.824
2722.45,27.2157,49.963
2722.55,27.21906,69.325
2722.65,27.22182,32.608
2722.75,27.22436,57.481
2722.85,27.22712,58.949
2722.95,27.22985,50.064
2723.05,27.23274,40.663
2723.15,27.23573,54.961
2723.25,27.23894,52.683
2723.35,27.24206,34.011
2723.45,27.24503,42.107
2723.55,27.24833,43.222
2723.65,27.25165,52.798
2723.75,27.25511,67.075
2723.85,27.25817,53.147
2723.95,27.26068,64.436
2724.05,27.26328,55.945
2724.15,27.2665,63.249
2724.25,27.2697,41.556
2724.35,27.27253,53.34
2724.45,27.27528,52.867
2724.55,27.27794,36.73
2724.65,27.28087,41.532
2724.75,27.28371,44.09
2724.85,27.28636,48.174
2724.95,27.2891,79.525
2725.05,27.29176,48.852
2725.15,27.29426,45.776
2725.25,27.29683,48.253
2725.35,27.29964,58.039
2725.45,27.30263,64.469
2725.55,27.30544,87.554
2725.65,27.308,49.12
2725.75,27.31058,57.694
2725.85,27.3136,49.536
2725.95,27.31647,55.705
2726.05,27.31914,47.296
2726.15,27.32206,66.594
2726.25,27.32493,56.337
2726.35,27.32766,38.427
2726.45,27.33095,52.619
2726.55,27.33421,41.216
2726.65,27.33684,73.22
2726.75,27.33958,50.743
2726.85,27.3429,50.48
2726.95,27.34637,60.332
2727.05,27.34932,54.64
2727.15,27.35213,49.353
2727.25,27.35501,69.321
2727.35,27.35822,41.692
2727.45,27.36115,62.627
2727.55,27.36377,69.524
2727.65,27.36629,37.953
2727.75,27.36853,41.124
2727.85,27.37094,48.368
2727.95,27.37335,41.831
2728.05,27.3759,85.235
2728.15,27.37879,49.214
2728.25,27.38139,41.056
2728.35,27.38392,52.219
2728.45,27.38697,39.28
2728.55,27.38989,34.29
2728.65,27.3925,49.91
2728.75,27.39528,57.783
2728.85,27.39798,47.747
2728.95,27.40089,58.021
2729.05,27.40399,44.202
2729.15,27.40687,40.192
2729.25,27.40978,52.211
2729.35,27.41271,70.704
2729.45,27.41577,38.579
2729.55,27.41858,44.035
2729.65,27.42156,45.688
2729.75,27.4245,51.91
2729.85,27.42701,43.795
2729.95,27.42982,52.493
2730.05,27.43258,71.462
2730.15,27.43537,79.803
2730.25,27.43838,46.313
2730.35,27.44128,53.293
2730.45,27.44401,41.843
2730.55,27.44708,50.405
2730.65,27.45017,49.469
2730.75,27.4532,42.013
2730.85,27.45608,30.87
2730.95,27.45857,38.897
2731.05,27.46135,53.958
2731.15,27.46424,55.224
2731.25,27.46702,51.175
2731.35,27.46971,43.188
2731.45,27.47219,50.458
2731.55,27.47496,67.822
2731.65,27.47799,75.64
2731.75,27.48091,33.963
2731.85,27.48372,72.817
2731.95,27.48655,58.463
2732.05,27.48945,66.538
2732.15,27.49226,59.992
2732.25,27.49507,69.813
2732.35,27.49789,69.481
2732.45,27.50094,46.507
2732.55,27.50377,29.827
2732.65,27.50643,50.468
2732.75,27.50938,51.472
2732.85,27.51242,47.323
2732.95,27.51551,70.619
2733.05,27.51872,43.732
2733.15,27.52195,34.498
2733.25,27.52502,36.88
2733.35,27.5277,46.766
2733.45,27.53031,55.935
2733.55,27.53315,27.242
2733.65,27.53574,42.836
2733.75,27.53804,36.746
2733.85,27.54033,42.377
2733.95,27.54283,43.297
2734.05,27.54542,31.893
2734.15,27.54792,40.323
2734.25,27.55038,60.522
2734.35,27.55311,33.06
2734.45,27.55574,50.424
2734.55,27.55817,45.273
2734.65,27.5611,39.859
2734.75,27.56433,48.754
2734.85,27.56719,62.197
2734.95,27.5697,57.891
2735.05,27.57229,103.327
2735.15,27.5749,47.754
2735.25,27.57768,69.731
2735.35,27.58025,29.562
2735.45,27.58254,31.774
2735.55,27.58492,31.23
2735.65,27.58737,90.467
2735.75,27.59014,44.617
2735.85,27.59344,50.643
2735.95,27.59651,33.047
2736.05,27.59934,50.08
2736.15,27.60226,40.719
2736.25,27.60496,26.331
2736.35,27.6078,60.394
2736.45,27.61059,51.423
2736.55,27.61327,41.643
2736.65,27.61593,38.717
2736.75,27.6185,37.415
2736.85,27.62106,32.41
2736.95,27.62355,52.43
2737.05,27.62613,43.603
2737.15,27.62884,55.598
2737.25,27.63138,31.839
2737.35,27.63379,32.119
2737.45,27.63629,41.082
2737.55,27.63917,30.114
2737.65,27.64229,49.859
2737.75,27.64502,39.992
2737.85,27.64752,71.916
2737.95,27.65025,29.598
2738.05,27.65313,62.713
2738.15,27.65601,51.778
2738.25,27.6587,41.62
2738.35,27.66115,42.885
2738.45,27.66344,46.463
2738.55,27.66581,57.504
2738.65,27.66848,40.323
2738.75,27.67106,29.681
2738.85,27.67342,33.532
2738.95,27.67593,43.925
2739.05,27.67837,63.997
2739.15,27.68085,72.54
2739.25,27.6832,34.194
2739.35,27.68541,48.51
2739.45,27.68764,43.355
2739.55,27.68997,43.21
2739.65,27.69274,45.733
2739.75,27.69543,36.482
2739.85,27.69799,32.447
2739.95,27.70075,40.057
2740.05,27.70345,29.269
2740.15,27.70612,38.526
2740.25,27.7089,32.867
2740.35,27.71155,59.777
2740.45,27.71413,67.22
2740.55,27.71682,57.883
2740.65,27.71947,39.223
2740.75,27.72231,42.007
2740.85,27.72522,39.424
2740.95,27.72823,40.297
2741.05,27.73154,48.409
2741.15,27.7346,41.088
2741.25,27.73731,54.532
2741.35,27.73995,46.865
2741.45,27.74274,38.846
2741.55,27.74576,51.372
2741.65,27.74882,58.674
2741.75,27.75157,77.245
2741.85,27.75433,53.789
2741.95,27.75744,48.354
2742.05,27.7603,79.908
2742.15,27.76275,42.24
2742.25,27.76521,53.973
2742.35,27.76789,53.145
2742.45,27.77064,48.497
2742.55,27.77349,58.13
2742.65,27.77651,35.97
2742.75,27.77936,55.806
2742.85,27.78234,70.131
2742.95,27.78556,38.506
2743.05,27.78856,33.146
2743.15,27.79154,48.036
2743.25,27.79455,37.307
2743.35,27.79747,48.885
2743.45,27.80054,58.653
2743.55,27.80325,38.819
2743.65,27.8059,49.06
2743.75,27.80862,46.759
2743.85,27.81158,42.278
2743.95,27.81518,50.983
2744.05,27.81857,36.111
2744.15,27.82125,37.689
2744.25,27.82365,38.813
2744.35,27.82644,48.736
2744.45,27.82915,36.289
2744.55,27.83206,33.798
2744.65,27.8349,36.748
2744.75,27.83737,43.642
2744.85,27.84028,48.367
2744.95,27.84303,30.046
2745.05,27.84544,50.626
2745.15,27.84787,53.856
2745.25,27.85042,49.082
2745.35,27.85316,43.628
2745.45,27.8557,54.185
2745.55,27.85808,47.992
2745.65,27.86097,48.015
2745.75,27.86398,42.76
2745.85,27.86666,42.875
2745.95,27.86928,50.163
2746.05,27.87193,64.756
2746.15,27.87453,52.256
2746.25,27.87721,46.832
2746.35,27.88016,42.961
2746.45,27.8833,50.805
2746.55,27.88611,100.343
2746.65,27.88867,58.84
2746.75,27.89144,59.131
2746.85,27.89407,73.912
2746.95,27.89663,49.899
2747.05,27.89954,43.496
2747.15,27.90229,48.225
2747.25,27.90484,43.369
2747.35,27.90757,55.992
2747.45,27.91026,39.555
2747.55,27.913,43.241
2747.65,27.91593,45.237
2747.75,27.91874,44.848
2747.85,27.92174,49.538
2747.95,27.92478,60.474
2748.05,27.92745,53.5
2748.15,27.93032,54.907
2748.25,27.93349,49.295
2748.35,27.93662,71.413
2748.45,27.93939,86.378
2748.55,27.9418,42.63
2748.65,27.94415,59.125
2748.75,27.94652,43.955
2748.85,27.94914,50.674
2748.95,27.95187,29.883
2749.05,27.9545,86.013
2749.15,27.95732,65.556
2749.25,27.96005,34.897
2749.35,27.96291,64.599
2749.45,27.96597,31.271
2749.55,27.96916,65.005
2749.65,27.97238,39.874
2749.75,27.9752,52.941
2749.85,27.97853,52.655
2749.95,27.98186,41.033
2750.05,27.9846,50.539
2750.15,27.98778,51.422
2750.25,27.99108,35.881
2750.35,27.99394,36.915
2750.45,27.99649,48.913
2750.55,27.99884,52.878
2750.65,28.00164,38.448
2750.75,28.00464,31.865
2750.85,28.00705,27.273
2750.95,28.00926,30.758
2751.05,28.01166,43.8
2751.15,28.0142,41.064
2751.25,28.01703,64.258
2751.35,28.01973,85.592
2751.45,28.02214,37.246
2751.55,28.0249,43.071
2751.65,28.02795,46.555
2751.75,28.03085,51.777
2751.85,28.03386,44.986
2751.95,28.03671,28.346
2752.05,28.03909,43.854
2752.15,28.04159,44.779
2752.25,28.04471,38.028
2752.35,28.04798,39.208
2752.45,28.05119,41.86
2752.55,28.05429,38.896
2752.65,28.05713,31.128
2752.75,28.06003,64.464
2752.85,28.06289,40.241
2752.95,28.06579,67.619
2753.05,28.0687,36.982
2753.15,28.07174,51.598
2753.25,28.07441,32.768
2753.35,28.0768,43.719
2753.45,28.07936,35.651
2753.55,28.08218,38.461
2753.65,28.08527,70.391
2753.75,28.08822,38.437
2753.85,28.09116,37.29
2753.95,28.09432,39.609
2754.05,28.09714,44.656
2754.15,28.09971,56.544
2754.25,28.10246,44.763
2754.35,28.10538,49.817
2754.45,28.10811,60.022
2754.55,28.11075,56.734
2754.65,28.11346,40.548
2754.75,28.11614,54.244
2754.85,28.11918,30.116
2754.95,28.12206,44.463
2755.05,28.12439,27.708
2755.15,28.12694,41.307
2755.25,28.13015,58.764
2755.35,28.13326,58.468
2755.45,28.13617,34.199
2755.55,28.13896,45.213
2755.65,28.14152,32.177
2755.75,28.14425,39.863
2755.85,28.14702,61.782
2755.95,28.14976,33.32
2756.05,28.15261,44.283
2756.15,28.1552,38.629
2756.25,28.15755,45.558
2756.35,28.15981,26.664
2756.45,28.16211,36.721
2756.55,28.16473,46.019
2756.65,28.16719,39.148
2756.75,28.16956,51.288
2756.85,28.17214,48.678
2756.95,28.17486,53.504
2757.05,28.17791,78.85
2757.15,28.18077,27.154
2757.25,28.18323,33.632
2757.35,28.18555,34.187
2757.45,28.1881,33.328
2757.55,28.19095,33.407
2757.65,28.19368,43.373
2757.75,28.19637,42.986
2757.85,28.19903,42.968
2757.95,28.20142,36.603
2758.05,28.20392,43.369
2758.15,28.20642,84.59
2758.25,28.20877,33.714
2758.35,28.21137,52.02
2758.45,28.21411,39.193
2758.55,28.21686,49.372
2758.65,28.21968,39.439
2758.75,28.22225,29.348
2758.85,28.22489,33.257
2758.95,28.22753,32.648
2759.05,28.23001,41.323
2759.15,28.23272,39.332
2759.25,28.2354,56.898
2759.35,28.23824,51.384
2759.45,28.24149,46.289
2759.55,28.24488,38.793
2759.65,28.24782,48.874
2759.75,28.25082,30.397
2759.85,28.25383,51.236
2759.95,28.25634,35.13
2760.05,28.25911,59.627
2760.15,28.26184,42.495
2760.25,28.26443,53.255
2760.35,28.2672,40.453
2760.45,28.26973,33.591
2760.55,28.27235,40.05
2760.65,28.27501,37.069
2760.75,28.27738,63.04
2760.85,28.27996,57.129
2760.95,28.28274,32.939
2761.05,28.28549,57.32
2761.15,28.28818,41.481
2761.25,28.29093,29.786
2761.35,28.29352,32.852
2761.45,28.29609,28.592
2761.55,28.29886,33.481
2761.65,28.3019,38.555
2761.75,28.30512,44.695
2761.85,28.30806,52.046
2761.95,28.3107,65.723
2762.05,28.31326,65.014
2762.15,28.31579,41.527
2762.25,28.31825,26.65
2762.35,28.321,50.238
2762.45,28.32386,43.488
2762.55,28.32656,37.244
2762.65,28.32911,49.143
2762.75,28.33194,48.099
2762.85,28.33474,45.034
2762.95,28.33728,43.083
2763.05,28.34017,52.259
2763.15,28.34297,42.966
2763.25,28.34574,67.848
2763.35,28.34845,36.644
2763.45,28.35102,24.523
2763.55,28.35357,31.232
2763.65,28.3562,35.449
2763.75,28.35874,40.434
2763.85,28.36106,44.777
2763.95,28.36362,43.153
2764.05,28.36641,54.033
2764.15,28.36952,54.536
2764.25,28.37248,40.426
2764.35,28.37514,58.989
2764.45,28.37769,44.08
2764.55,28.38012,51.605
2764.65,28.38258,42.103
2764.75,28.3852,52.628
2764.85,28.38793,49.798
2764.95,28.39069,45.227
2765.05,28.39351,52.25
2765.15,28.3966,44.952
2765.25,28.39979,57.576
2765.35,28.40269,78.301
2765.45,28.40536,59.698
2765.55,28.40811,60.16
2765.65,28.41099,37.034
2765.75,28.41352,32.654
2765.85,28.41635,30.446
2765.95,28.41958,48.982
2766.05,28.42265,44.402
2766.15,28.42559,59.981
2766.25,28.42855,38.549
2766.35,28.43151,40.453
2766.45,28.43462,55.095
2766.55,28.43768,48.012
2766.65,28.44039,61.338
2766.75,28.44335,140.253
2766.85,28.44643,93.404
2766.95,28.44947,35.547
2767.05,28.45247,68.372
2767.15,28.4555,57.929
2767.25,28.45856,61.484
2767.35,28.46152,45.962
2767.45,28.46454,48.454
2767.55,28.46726,54.148
2767.65,28.4699,62.945
2767.75,28.47274,46.027
2767.85,28.47576,46.676
2767.95,28.47909,57.315
2768.05,28.48234,43.137
2768.15,28.48555,47.198
2768.25,28.48886,24.701
2768.35,28.49186,39.993
2768.45,28.49451,28.657
2768.55,28.49722,37.038
2768.65,28.5004,48.689
2768.75,28.50371,40.5
2768.85,28.50655,38.562
2768.95,28.50913,40.522
2769.05,28.51183,36.243
2769.15,28.51475,37.888
2769.25,28.5181,54.681
2769.35,28.52134,27.548
2769.45,28.52428,32.597
2769.55,28.52749,33.179
2769.65,28.53071,42.663
2769.75,28.53343,38.182
2769.85,28.53599,54.69
2769.95,28.53879,58.871
2770.05,28.54184,47.864
2770.15,28.54484,41.675
2770.25,28.54768,58.549
2770.35,28.55049,59.805
2770.45,28.55355,33.9
2770.55,28.55689,42.747
2770.65,28.56022,55.897
2770.75,28.56322,45.374
2770.85,28.56572,49.856
2770.95,28.56835,38.125
2771.05,28.5714,80.523
2771.15,28.57407,56.966
2771.25,28.57692,49.888
2771.35,28.58006,26.968
2771.45,28.58275,49.992
2771.55,28.58595,48.878
2771.65,28.58935,49.271
2771.75,28.59212,46.187
2771.85,28.59473,44.146
2771.95,28.59763,43.355
2772.05,28.60136,47.778
2772.15,28.60489,52.608
2772.25,28.60778,45.455
2772.35,28.61084,50.081
2772.45,28.61398,55.231
2772.55,28.61702,31.224
2772.65,28.61964,34.79
2772.75,28.62279,51.415
2772.85,28.62626,71.233
2772.95,28.62928,64.504
2773.05,28.63214,41.639
2773.15,28.63474,31.98
2773.25,28.63742,25.602
2773.35,28.64015,34.367
2773.45,28.6429,57.54
2773.55,28.64588,37.228
2773.65,28.64923,56.857
2773.75,28.65268,46.997
2773.85,28.65579,40.771
2773.95,28.65881,37.973
2774.05,28.66165,51.805
2774.15,28.66422,33.228
2774.25,28.66687,41.228
2774.35,28.67007,35.269
2774.45,28.67322,43.855
2774.55,28.67612,28.395
2774.65,28.67927,37.963
2774.75,28.68258,45.908
2774.85,28.68577,58.184
2774.95,28.68873,33.699
2775.05,28.69171,32.323
2775.15,28.69471,45.028
2775.25,28.69764,42.719
2775.35,28.70048,38.399
2775.45,28.70338,32.829
2775.55,28.70643,37.09
2775.65,28.70958,27.152
2775.75,28.71259,40.029
2775.85,28.71582,40.201
2775.95,28.71919,33.188
2776.05,28.72234,33.46
2776.15,28.72556,38.212
2776.25,28.72862,57.827
2776.35,28.73149,48.279
2776.45,28.73447,46.058
2776.55,28.73752,35.141
2776.65,28.74035,58.989
2776.75,28.74284,53.599
2776.85,28.74557,28.811
2776.95,28.74837,44.207
2777.05,28.7511,26.886
2777.15,28.75422,32.839
2777.25,28.75743,43.267
2777.35,28.76047,30.293
2777.45,28.76354,43.473
2777.55,28.76668,33.024
2777.65,28.76953,24.663
2777.75,28.77238,34.493
2777.85,28.77563,52.242
2777.95,28.77884,60.36
2778.05,28.78171,29.732
2778.15,28.7846,40.348
2778.25,28.78759,51.54
2778.35,28.7905,100.007
2778.45,28.79346,373.786
2778.55,28.79632,21.386
2778.65,28.79916,25.128
2778.75,28.80188,38.17
2778.85,28.80485,49.199
2778.95,28.80796,51.088
2779.05,28.81083,38.627
2779.15,28.8137,36.658
2779.25,28.81634,46.136
2779.35,28.81913,52.677
2779.45,28.82244,39.305
2779.55,28.8257,30.629
2779.65,28.82846,23.527
2779.75,28.83092,27.04
2779.85,28.83368,52.531
2779.95,28.83654,47.936
2780.05,28.83919,38.288
2780.15,28.84208,35.47
2780.25,28.84524,38.064
2780.35,28.84872,29.073
2780.45,28.8519,32.129
2780.55,28.85461,39.028
2780.65,28.85724,26.669
2780.75,28.8599,33.975
2780.85,28.86301,43.058
2780.95,28.86602,32.855
2781.05,28.86879,29.833
2781.15,28.87153,22.828
2781.25,28.87437,22.586
2781.35,28.8778,35.814
2781.45,28.88133,40.569
2781.55,28.8846,34.818
2781.65,28.88792,53.008
2781.75,28.89137,39.296
2781.85,28.89499,24.811
2781.95,28.8989,29.104
2782.05,28.90234,29.947
2782.15,28.90549,28.796
2782.25,28.90893,34.353
2782.35,28.91222,33.432
2782.45,28.91535,23.807
2782.55,28.9184,16.81
2782.65,28.92169,48.565
2782.75,28.92495,36.814
2782.85,28.92794,28.412
2782.95,28.93102,25.541
2783.05,28.93419,29.859
2783.15,28.93746,36.119
2783.25,28.94083,38.245
2783.35,28.94403,35.273
2783.45,28.94739,33.778
2783.55,28.95084,32.583
2783.65,28.95414,29.359
2783.75,28.95735,31.543
2783.85,28.9603,31.831
2783.95,28.96356,45.863
2784.05,28.9672,57.318
2784.15,28.97074,23.828
2784.25,28.97405,34.05
2784.35,28.97735,53.582
2784.45,28.98079,37.953
2784.55,28.98455,31.817
2784.65,28.98831,34.287
2784.75,28.99182,44.48
2784.85,28.99519,34.745
2784.95,28.99853,23.56
2785.05,29.00206,29.919
2785.15,29.00528,40.918
2785.25,29.00834,24.856
2785.35,29.01159,31.392
2785.45,29.01452,20.435
2785.55,29.01743,31.301
2785.65,29.02069,29.402
2785.75,29.02371,22.519
2785.85,29.02679,19.775
2785.95,29.02991,28.204
2786.05,29.03318,38.423
2786.15,29.03615,18.632
2786.25,29.03883,31.388
2786.35,29.0418,29.024
2786.45,29.04503,50.509
2786.55,29.04857,25.736
2786.65,29.05192,23.818
2786.75,29.05489,29.655
2786.85,29.05783,28.244
2786.95,29.06068,23.18
2787.05,29.06327,21.347
2787.15,29.06601,34.45
2787.25,29.0689,44.757
2787.35,29.07193,49.603
2787.45,29.07514,23.877
2787.55,29.07823,19.652
2787.65,29.08105,17.344
2787.75,29.0836,20.469
2787.85,29.08631,30.428
2787.95,29.08938,34.512
2788.05,29.09255,24.375
2788.15,29.09571,23.053
2788.25,29.0986,29.448
2788.35,29.10158,23.13
2788.45,29.10455,27.775
2788.55,29.10726,42.895
2788.65,29.10987,31.104
2788.75,29.1128,26.996
2788.85,29.11594,33.497
2788.95,29.11894,24.98
2789.05,29.12196,29.779
2789.15,29.12492,26.955
2789.25,29.12815,29.083
2789.35,29.13158,31.153
2789.45,29.13476,22.236
2789.55,29.13807,27.045
2789.65,29.14146,29.92
2789.75,29.14475,21.735
2789.85,29.14781,37.888
2789.95,29.15075,63.923
2790.05,29.1541,31.872
2790.15,29.15741,34.76
2790.25,29.16055,41.164
2790.35,29.16365,44.16
2790.45,29.16646,36.989
2790.55,29.16918,31.612
2790.65,29.17211,35.67
2790.75,29.17509,33.009
2790.85,29.17813,19.21
2790.95,29.18136,30.813
2791.05,29.18526,43.71
2791.15,29.18934,25.329
2791.25,29.19264,28.359
2791.35,29.19566,24.664
2791.45,29.19879,35.22
2791.55,29.20164,30.687
2791.65,29.2045,39.767
2791.75,29.20753,21.532
2791.85,29.21037,36.495
2791.95,29.21332,29.203
2792.05,29.21611,24.242
2792.15,29.21863,28.117
2792.25,29.22127,21.747
2792.35,29.22408,29.642
2792.45,29.22721,31.589
2792.55,29.2303,26.306
2792.65,29.23348,33.07
2792.75,29.23636,35.159
2792.85,29.23909,28.188
2792.95,29.24217,26.635
2793.05,29.24523,22.041
2793.15,29.24837,27.513
2793.25,29.25144,32.839
2793.35,29.25423,25.301
2793.45,29.25692,27.818
2793.55,29.25973,42.375
2793.65,29.26264,29.055
2793.75,29.26568,24.266
2793.85,29.2686,33.921
2793.95,29.27117,24.868
2794.05,29.2739,30.381
2794.15,29.27739,41.464
2794.25,29.28092,35.565
2794.35,29.28396,57.28
2794.45,29.2867,50.887
2794.55,29.28942,19.929
2794.65,29.29238,24.051
2794.75,29.29552,26.423
2794.85,29.29865,22.417
2794.95,29.30163,25.798
2795.05,29.30478,34.28
2795.15,29.30797,29.322
2795.25,29.31121,28.46
2795.35,29.31443,26.455
2795.45,29.31778,33.918
2795.55,29.32151,23.514
2795.65,29.32478,29.008
2795.75,29.32804,26.81
2795.85,29.33146,25.016
2795.95,29.33437,25.079
2796.05,29.33759,23.189
2796.15,29.34088,26.765
2796.25,29.34393,23.171
2796.35,29.34682,24.566
2796.45,29.35018,31.948
2796.55,29.35379,30.708
2796.65,29.35673,20.1
2796.75,29.35976,23.931
2796.85,29.36305,27.91
2796.95,29.36652,18.172
2797.05,29.36966,49.218
